convertedDate,frameNumber,Date,Timefile,Time,Frame,convertedTime,combinedDate,timeDiff,group,fileNameTimePrefix,fileNameDatePrefix,folderName
2020-07-19,166,July 19,17:20,17:20:37,166/2818,1900-01-01 17:20:37,2020-07-19 17:20:37-01:00,3369.0,536,172000,2020-07-19,ARIS_2020_07_19
2020-07-19,2237,July 19,20:30,20:37:56,2237/2819,1900-01-01 20:37:56,2020-07-19 20:37:56-01:00,11839.0,537,203000,2020-07-19,ARIS_2020_07_19
2020-07-19,929,July 19,21:00,21:03:18,929/2815,1900-01-01 21:03:18,2020-07-19 21:03:18-01:00,1522.0,538,210000,2020-07-19,ARIS_2020_07_19
2020-07-19,1187,July 19,23:00,23:04:14,1187/2821,1900-01-01 23:04:14,2020-07-19 23:04:14-01:00,7256.0,539,230000,2020-07-19,ARIS_2020_07_19
2020-07-20,887,July 20,04:40,04:43:08,887/2821,1900-01-01 04:43:08,2020-07-20 04:43:08-01:00,20334.0,540,044000,2020-07-20,ARIS_2020_07_20
2020-07-20,2641,July 20,05:20,05:29:20,2641/2825,1900-01-01 05:29:20,2020-07-20 05:29:20-01:00,2772.0,541,052000,2020-07-20,ARIS_2020_07_20
2020-07-20,788,July 20,06:40,06:42:50,788/2800,1900-01-01 06:42:50,2020-07-20 06:42:50-01:00,4410.0,542,064000,2020-07-20,ARIS_2020_07_20
2020-07-20,1755,July 20,06:40,06:46:15,1755/2800,1900-01-01 06:46:15,2020-07-20 06:46:15-01:00,205.0,543,064000,2020-07-20,ARIS_2020_07_20
2020-07-20,1041,July 20,07:10,07:13:42,1041/2821,1900-01-01 07:13:42,2020-07-20 07:13:42-01:00,1647.0,544,071000,2020-07-20,ARIS_2020_07_20
2020-07-20,2478,July 20,09:50,09:58:46,2478/2822,1900-01-01 09:58:46,2020-07-20 09:58:46-01:00,9904.0,545,095000,2020-07-20,ARIS_2020_07_20
2020-07-20,1158,July 20,11:00,11:04:06,1158/2815,1900-01-01 11:04:06,2020-07-20 11:04:06-01:00,3920.0,546,110000,2020-07-20,ARIS_2020_07_20
2020-07-20,9,July 20,13:20,13:20:04,9/2830,1900-01-01 13:20:04,2020-07-20 13:20:04-01:00,8158.0,547,132000,2020-07-20,ARIS_2020_07_20
2020-07-20,256,July 20,13:20,13:20:56,256/2830,1900-01-01 13:20:56,2020-07-20 13:20:56-01:00,52.0,548,132000,2020-07-20,ARIS_2020_07_20
2020-07-20,428,July 20,13:20,13:21:32,428/2830,1900-01-01 13:21:32,2020-07-20 13:21:32-01:00,36.0,549,132000,2020-07-20,ARIS_2020_07_20
2020-07-20,526,July 20,13:30,13:31:52,526/2837,1900-01-01 13:31:52,2020-07-20 13:31:52-01:00,620.0,550,133000,2020-07-20,ARIS_2020_07_20
2020-07-20,2770,July 20,14:40,14:49:47,2770/2826,1900-01-01 14:49:47,2020-07-20 14:49:47-01:00,4675.0,551,144000,2020-07-20,ARIS_2020_07_20
2020-07-20,2790,July 20,14:40,14:49:52,2790/2826,1900-01-01 14:49:52,2020-07-20 14:49:52-01:00,5.0,551,144000,2020-07-20,ARIS_2020_07_20
2020-07-20,361,July 20,15:40,15:41:17,361/2832,1900-01-01 15:41:17,2020-07-20 15:41:17-01:00,3085.0,552,154000,2020-07-20,ARIS_2020_07_20
2020-07-20,461,July 20,15:40,15:41:39,461/2832,1900-01-01 15:41:39,2020-07-20 15:41:39-01:00,22.0,553,154000,2020-07-20,ARIS_2020_07_20
2020-07-20,1121,July 20,17:30,17:33:58,1121/2814,1900-01-01 17:33:58,2020-07-20 17:33:58-01:00,6739.0,554,173000,2020-07-20,ARIS_2020_07_20
2020-07-20,2501,July 20,17:30,17:38:53,2501/2814,1900-01-01 17:38:53,2020-07-20 17:38:53-01:00,295.0,555,173000,2020-07-20,ARIS_2020_07_20
2020-07-20,197,July 20,17:40,17:40:45,197/2819,1900-01-01 17:40:45,2020-07-20 17:40:45-01:00,112.0,556,174000,2020-07-20,ARIS_2020_07_20
2020-07-20,1661,July 20,19:10,19:15:59,1661/2803,1900-01-01 19:15:59,2020-07-20 19:15:59-01:00,5714.0,557,191000,2020-07-20,ARIS_2020_07_20
2020-07-20,2023,July 20,19:10,19:17:16,2023/2803,1900-01-01 19:17:16,2020-07-20 19:17:16-01:00,77.0,558,191000,2020-07-20,ARIS_2020_07_20
2020-07-20,993,July 20,19:50,19:53:32,993/2817,1900-01-01 19:53:32,2020-07-20 19:53:32-01:00,2176.0,559,195000,2020-07-20,ARIS_2020_07_20
2020-07-20,1590,July 20,20:20,20:25:40,1590/2810,1900-01-01 20:25:40,2020-07-20 20:25:40-01:00,1928.0,560,202000,2020-07-20,ARIS_2020_07_20
2020-07-20,189,July 20,21:10,21:10:41,189/2791,1900-01-01 21:10:41,2020-07-20 21:10:41-01:00,2701.0,561,211000,2020-07-20,ARIS_2020_07_20
2020-07-20,327,July 20,21:50,22:51:11,327/2812,1900-01-01 22:51:11,2020-07-20 22:51:11-01:00,6030.0,562,215000,2020-07-20,ARIS_2020_07_20
2020-07-20,386,July 20,22:50,22:51:25,386/2812,1900-01-01 22:51:25,2020-07-20 22:51:25-01:00,14.0,562,225000,2020-07-20,ARIS_2020_07_20
2020-07-20,2429,July 20,23:38,23:38:38,2429/2809,1900-01-01 23:38:38,2020-07-20 23:38:38-01:00,2833.0,563,233800,2020-07-20,ARIS_2020_07_20
2020-07-20,2547,July 20,23:38,23:39:03,2547/2809,1900-01-01 23:39:03,2020-07-20 23:39:03-01:00,25.0,564,233800,2020-07-20,ARIS_2020_07_20
2020-07-31,102,July 31,01:10,01:10:24,102/2768,1900-01-01 01:10:24,2020-07-31 01:10:24-01:00,5481.0,565,011000,2020-07-31,ARIS_2020_07_31
2020-07-31,129,July 31,01:10,01:10:30,129/2768,1900-01-01 01:10:30,2020-07-31 01:10:30-01:00,6.0,565,011000,2020-07-31,ARIS_2020_07_31
2020-07-31,279,July 31,01:10,01:11:01,279/2768,1900-01-01 01:11:01,2020-07-31 01:11:01-01:00,31.0,566,011000,2020-07-31,ARIS_2020_07_31
2020-07-31,393,July 31,01:10,01:11:26,393/2768,1900-01-01 01:11:26,2020-07-31 01:11:26-01:00,25.0,567,011000,2020-07-31,ARIS_2020_07_31
2020-07-31,588,July 31,13:10,01:12:07,588/2793,1900-01-01 01:12:07,2020-07-31 01:12:07-01:00,41.0,568,131000,2020-07-31,ARIS_2020_07_31
2020-07-31,1292,July 31,01:10,01:14:40,1292/2768,1900-01-01 01:14:40,2020-07-31 01:14:40-01:00,153.0,569,011000,2020-07-31,ARIS_2020_07_31
2020-07-31,1555,July 31,01:10,01:15:35,1555/2768,1900-01-01 01:15:35,2020-07-31 01:15:35-01:00,55.0,570,011000,2020-07-31,ARIS_2020_07_31
2020-07-31,1598,July 31,01:10,01:15:45,1598/2768,1900-01-01 01:15:45,2020-07-31 01:15:45-01:00,10.0,570,011000,2020-07-31,ARIS_2020_07_31
2020-07-31,2139,July 31,01:10,01:17:43,2139/2768,1900-01-01 01:17:43,2020-07-31 01:17:43-01:00,118.0,571,011000,2020-07-31,ARIS_2020_07_31
2020-07-31,2185,July 31,01:10,01:17:55,2185/2768,1900-01-01 01:17:55,2020-07-31 01:17:55-01:00,12.0,571,011000,2020-07-31,ARIS_2020_07_31
2020-07-31,1334,July 31,01:35,01:34:48,1334/2764,1900-01-01 01:34:48,2020-07-31 01:34:48-01:00,1013.0,572,013500,2020-07-31,ARIS_2020_07_31
2020-07-31,1753,July 31,01:35,01:36:22,1753/2764,1900-01-01 01:36:22,2020-07-31 01:36:22-01:00,94.0,573,013500,2020-07-31,ARIS_2020_07_31
2020-07-31,1837,July 31,01:35,01:36:40,1837/2764,1900-01-01 01:36:40,2020-07-31 01:36:40-01:00,18.0,573,013500,2020-07-31,ARIS_2020_07_31
2020-07-31,2030,July 31,01:35,01:37:23,2030/2764,1900-01-01 01:37:23,2020-07-31 01:37:23-01:00,43.0,574,013500,2020-07-31,ARIS_2020_07_31
2020-07-31,2159,July 31,01:35,01:37:50,2159/2764,1900-01-01 01:37:50,2020-07-31 01:37:50-01:00,27.0,575,013500,2020-07-31,ARIS_2020_07_31
2020-07-31,2310,July 31,01:35,01:38:23,2310/2764,1900-01-01 01:38:23,2020-07-31 01:38:23-01:00,33.0,576,013500,2020-07-31,ARIS_2020_07_31
2020-07-31,83,July 31,02:00,02:00:20,83/2768,1900-01-01 02:00:20,2020-07-31 02:00:20-01:00,1317.0,577,020000,2020-07-31,ARIS_2020_07_31
2020-07-31,1991,July 31,02:00,02:07:11,1991/2768,1900-01-01 02:07:11,2020-07-31 02:07:11-01:00,411.0,578,020000,2020-07-31,ARIS_2020_07_31
2020-07-31,385,July 31,02:30,02:31:23,385/2792,1900-01-01 02:31:23,2020-07-31 02:31:23-01:00,1452.0,579,023000,2020-07-31,ARIS_2020_07_31
2020-07-31,811,July 31,02:30,02:32:54,811/2792,1900-01-01 02:32:54,2020-07-31 02:32:54-01:00,91.0,580,023000,2020-07-31,ARIS_2020_07_31
2020-07-31,2290,July 31,02:30,02:38:12,2290/2792,1900-01-01 02:38:12,2020-07-31 02:38:12-01:00,318.0,581,023000,2020-07-31,ARIS_2020_07_31
2020-07-31,2782,July 31,02:30,02:39:58,2782/2792,1900-01-01 02:39:58,2020-07-31 02:39:58-01:00,106.0,582,023000,2020-07-31,ARIS_2020_07_31
2020-07-31,1161,July 31,03:10,03:14:14,1161/2773,1900-01-01 03:14:14,2020-07-31 03:14:14-01:00,2056.0,583,031000,2020-07-31,ARIS_2020_07_31
2020-07-31,1196,July 31,03:10,03:14:21,1196/2773,1900-01-01 03:14:21,2020-07-31 03:14:21-01:00,7.0,583,031000,2020-07-31,ARIS_2020_07_31
2020-07-31,2125,July 31,03:10,03:14:41,2125/2773,1900-01-01 03:14:41,2020-07-31 03:14:41-01:00,20.0,583,031000,2020-07-31,ARIS_2020_07_31
2020-07-31,1250,July 31,03:10,03:15:19,1250/2773,1900-01-01 03:15:19,2020-07-31 03:15:19-01:00,38.0,584,031000,2020-07-31,ARIS_2020_07_31
2020-07-31,1468,July 31,03:10,03:15:19,1468/2773,1900-01-01 03:15:19,2020-07-31 03:15:19-01:00,0.0,584,031000,2020-07-31,ARIS_2020_07_31
2020-07-31,1284,July 31,03:20,03:24:36,1284/2785,1900-01-01 03:24:36,2020-07-31 03:24:36-01:00,557.0,585,032000,2020-07-31,ARIS_2020_07_31
2020-07-31,1976,July 31,03:20,03:27:07,1976/2785,1900-01-01 03:27:07,2020-07-31 03:27:07-01:00,151.0,586,032000,2020-07-31,ARIS_2020_07_31
2020-07-31,2643,July 31,03:20,03:29:30,2643/2785,1900-01-01 03:29:30,2020-07-31 03:29:30-01:00,143.0,587,032000,2020-07-31,ARIS_2020_07_31
2020-07-31,2724,July 31,03:20,03:29:47,2724/2785,1900-01-01 03:29:47,2020-07-31 03:29:47-01:00,17.0,587,032000,2020-07-31,ARIS_2020_07_31
2020-07-31,2749,July 31,03:20,03:29:52,2749/2785,1900-01-01 03:29:52,2020-07-31 03:29:52-01:00,5.0,587,032000,2020-07-31,ARIS_2020_07_31
2020-07-31,1361,July 31,04:00,04:04:52,1361/2787,1900-01-01 04:04:52,2020-07-31 04:04:52-01:00,2100.0,588,040000,2020-07-31,ARIS_2020_07_31
2020-07-31,2561,July 31,04:00,04:09:10,2561/2787,1900-01-01 04:09:10,2020-07-31 04:09:10-01:00,258.0,589,040000,2020-07-31,ARIS_2020_07_31
2020-07-31,2699,July 31,04:00,04:09:39,2699/2787,1900-01-01 04:09:39,2020-07-31 04:09:39-01:00,29.0,590,040000,2020-07-31,ARIS_2020_07_31
2020-07-31,2610,July 31,04:00,04:09:40,2610/2787,1900-01-01 04:09:40,2020-07-31 04:09:40-01:00,1.0,590,040000,2020-07-31,ARIS_2020_07_31
2020-07-31,331,July 31,04:10,04:11:12,331/2776,1900-01-01 04:11:12,2020-07-31 04:11:12-01:00,92.0,591,041000,2020-07-31,ARIS_2020_07_31
2020-07-31,1142,July 31,04:10,04:14:08,1142/2776,1900-01-01 04:14:08,2020-07-31 04:14:08-01:00,176.0,592,041000,2020-07-31,ARIS_2020_07_31
2020-07-31,2225,July 31,04:10,04:18:02,2225/2776,1900-01-01 04:18:02,2020-07-31 04:18:02-01:00,234.0,593,041000,2020-07-31,ARIS_2020_07_31
2020-07-31,160,July 31,05:20,05:20:37,160/2767,1900-01-01 05:20:37,2020-07-31 05:20:37-01:00,3755.0,594,052000,2020-07-31,ARIS_2020_07_31
2020-07-31,236,July 31,05:20,05:20:52,236/2767,1900-01-01 05:20:52,2020-07-31 05:20:52-01:00,15.0,594,052000,2020-07-31,ARIS_2020_07_31
2020-07-31,338,July 31,05:20,05:21:13,338/2767,1900-01-01 05:21:13,2020-07-31 05:21:13-01:00,21.0,595,052000,2020-07-31,ARIS_2020_07_31
2020-07-31,378,July 31,05:20,05:21:21,378/2767,1900-01-01 05:21:21,2020-07-31 05:21:21-01:00,8.0,595,052000,2020-07-31,ARIS_2020_07_31
2020-07-31,451,July 31,05:20,05:21:36,451/2767,1900-01-01 05:21:36,2020-07-31 05:21:36-01:00,15.0,595,052000,2020-07-31,ARIS_2020_07_31
2020-07-31,592,July 31,05:20,05:22:08,592/2767,1900-01-01 05:22:08,2020-07-31 05:22:08-01:00,32.0,596,052000,2020-07-31,ARIS_2020_07_31
2020-07-31,812,July 31,05:20,05:22:58,812/2767,1900-01-01 05:22:58,2020-07-31 05:22:58-01:00,50.0,597,052000,2020-07-31,ARIS_2020_07_31
2020-07-31,947,July 31,05:20,05:23:26,947/2767,1900-01-01 05:23:26,2020-07-31 05:23:26-01:00,28.0,598,052000,2020-07-31,ARIS_2020_07_31
2020-07-31,1073,July 31,05:20,05:23:53,1073/2767,1900-01-01 05:23:53,2020-07-31 05:23:53-01:00,27.0,599,052000,2020-07-31,ARIS_2020_07_31
2020-07-31,1985,July 31,05:20,05:27:11,1985/2767,1900-01-01 05:27:11,2020-07-31 05:27:11-01:00,198.0,600,052000,2020-07-31,ARIS_2020_07_31
2020-07-31,2127,July 31,05:20,05:27:42,2127/2767,1900-01-01 05:27:42,2020-07-31 05:27:42-01:00,31.0,601,052000,2020-07-31,ARIS_2020_07_31
2020-07-31,290,July 31,05:30,05:31:04,290/2763,1900-01-01 05:31:04,2020-07-31 05:31:04-01:00,202.0,602,053000,2020-07-31,ARIS_2020_07_31
2020-07-31,398,July 31,05:30,05:31:27,398/2763,1900-01-01 05:31:27,2020-07-31 05:31:27-01:00,23.0,603,053000,2020-07-31,ARIS_2020_07_31
2020-07-31,429,July 31,05:30,05:31:35,429/2763,1900-01-01 05:31:35,2020-07-31 05:31:35-01:00,8.0,603,053000,2020-07-31,ARIS_2020_07_31
2020-07-31,549,July 31,05:30,05:32:00,549/2763,1900-01-01 05:32:00,2020-07-31 05:32:00-01:00,25.0,604,053000,2020-07-31,ARIS_2020_07_31
2020-07-31,556,July 31,05:30,05:32:01,556/2763,1900-01-01 05:32:01,2020-07-31 05:32:01-01:00,1.0,604,053000,2020-07-31,ARIS_2020_07_31
2020-07-31,698,July 31,05:30,05:32:32,698/2763,1900-01-01 05:32:32,2020-07-31 05:32:32-01:00,31.0,605,053000,2020-07-31,ARIS_2020_07_31
2020-07-31,774,July 31,05:30,05:32:49,774/2763,1900-01-01 05:32:49,2020-07-31 05:32:49-01:00,17.0,605,053000,2020-07-31,ARIS_2020_07_31
2020-07-31,938,July 31,05:30,05:33:23,938/2763,1900-01-01 05:33:23,2020-07-31 05:33:23-01:00,34.0,606,053000,2020-07-31,ARIS_2020_07_31
2020-07-31,1233,July 31,05:30,05:34:27,1233/2763,1900-01-01 05:34:27,2020-07-31 05:34:27-01:00,64.0,607,053000,2020-07-31,ARIS_2020_07_31
2020-07-31,1590,July 31,05:30,05:35:43,1590/2763,1900-01-01 05:35:43,2020-07-31 05:35:43-01:00,76.0,608,053000,2020-07-31,ARIS_2020_07_31
2020-07-31,2308,July 31,05:30,05:38:22,2308/2763,1900-01-01 05:38:22,2020-07-31 05:38:22-01:00,159.0,609,053000,2020-07-31,ARIS_2020_07_31
2020-07-31,2623,July 31,05:30,05:39:30,2623/2763,1900-01-01 05:39:30,2020-07-31 05:39:30-01:00,68.0,610,053000,2020-07-31,ARIS_2020_07_31
2020-07-31,157,July 31,06:10,06:10:35,157/2781,1900-01-01 06:10:35,2020-07-31 06:10:35-01:00,1865.0,611,061000,2020-07-31,ARIS_2020_07_31
2020-07-31,751,July 31,06:10,06:12:41,751/2781,1900-01-01 06:12:41,2020-07-31 06:12:41-01:00,126.0,612,061000,2020-07-31,ARIS_2020_07_31
2020-07-31,772,July 31,06:10,06:12:46,772/2781,1900-01-01 06:12:46,2020-07-31 06:12:46-01:00,5.0,612,061000,2020-07-31,ARIS_2020_07_31
2020-07-31,967,July 31,06:10,06:13:27,967/2781,1900-01-01 06:13:27,2020-07-31 06:13:27-01:00,41.0,613,061000,2020-07-31,ARIS_2020_07_31
2020-07-31,1703,July 31,06:10,06:16:55,1703/2781,1900-01-01 06:16:55,2020-07-31 06:16:55-01:00,208.0,614,061000,2020-07-31,ARIS_2020_07_31
2020-07-31,1918,July 31,06:10,06:16:55,1918/2781,1900-01-01 06:16:55,2020-07-31 06:16:55-01:00,0.0,614,061000,2020-07-31,ARIS_2020_07_31
2020-07-31,2532,July 31,06:10,06:19:07,2532/2781,1900-01-01 06:19:07,2020-07-31 06:19:07-01:00,132.0,615,061000,2020-07-31,ARIS_2020_07_31
2020-07-31,-1,July 31,06:40,06:40:00,-1/0000,1900-01-01 06:40:00,2020-07-31 06:40:00-01:00,1253.0,616,064000,2020-07-31,ARIS_2020_07_31
2020-07-31,1245,July 31,18:50,06:54:29,1245/2794,1900-01-01 06:54:29,2020-07-31 06:54:29-01:00,869.0,617,185000,2020-07-31,ARIS_2020_07_31
2020-07-31,1259,July 31,18:50,06:54:32,1259/2794,1900-01-01 06:54:32,2020-07-31 06:54:32-01:00,3.0,617,185000,2020-07-31,ARIS_2020_07_31
2020-07-31,110,July 31,22:30,10:30:25,110/2817,1900-01-01 10:30:25,2020-07-31 10:30:25-01:00,12953.0,618,223000,2020-07-31,ARIS_2020_07_31
2020-07-31,221,July 31,22:30,10:30:48,221/2817,1900-01-01 10:30:48,2020-07-31 10:30:48-01:00,23.0,619,223000,2020-07-31,ARIS_2020_07_31
2020-07-31,434,July 31,22:30,10:31:34,434/2817,1900-01-01 10:31:34,2020-07-31 10:31:34-01:00,46.0,620,223000,2020-07-31,ARIS_2020_07_31
2020-07-31,1948,July 31,22:30,10:36:56,1948/2817,1900-01-01 10:36:56,2020-07-31 10:36:56-01:00,322.0,621,223000,2020-07-31,ARIS_2020_07_31
2020-07-31,2731,July 31,22:30,10:39:41,2731/2817,1900-01-01 10:39:41,2020-07-31 10:39:41-01:00,165.0,622,223000,2020-07-31,ARIS_2020_07_31
2020-07-31,2805,July 31,22:30,10:39:57,2805/2817,1900-01-01 10:39:57,2020-07-31 10:39:57-01:00,16.0,622,223000,2020-07-31,ARIS_2020_07_31
2020-07-31,352,July 31,23:10,11:11:17,352/2805,1900-01-01 11:11:17,2020-07-31 11:11:17-01:00,1880.0,623,231000,2020-07-31,ARIS_2020_07_31
2020-07-31,1479,July 31,23:10,11:15:16,1479/2805,1900-01-01 11:15:16,2020-07-31 11:15:16-01:00,239.0,624,231000,2020-07-31,ARIS_2020_07_31
2020-07-31,1633,July 31,23:10,11:15:49,1633/2805,1900-01-01 11:15:49,2020-07-31 11:15:49-01:00,33.0,625,231000,2020-07-31,ARIS_2020_07_31
2020-07-31,2181,July 31,23:10,11:17:47,2181/2805,1900-01-01 11:17:47,2020-07-31 11:17:47-01:00,118.0,626,231000,2020-07-31,ARIS_2020_07_31
2020-07-31,2474,July 31,23:10,11:18:49,2474/2805,1900-01-01 11:18:49,2020-07-31 11:18:49-01:00,62.0,627,231000,2020-07-31,ARIS_2020_07_31
2020-07-31,535,July 31,23:20,11:21:56,535/2801,1900-01-01 11:21:56,2020-07-31 11:21:56-01:00,187.0,628,232000,2020-07-31,ARIS_2020_07_31
2020-07-31,1262,July 31,23:20,11:27:31,1262/2801,1900-01-01 11:27:31,2020-07-31 11:27:31-01:00,335.0,629,232000,2020-07-31,ARIS_2020_07_31
2020-07-31,2021,July 31,23:20,11:27:31,2021/2801,1900-01-01 11:27:31,2020-07-31 11:27:31-01:00,0.0,629,232000,2020-07-31,ARIS_2020_07_31
2020-07-31,2657,July 31,23:20,11:29:29,2657/2801,1900-01-01 11:29:29,2020-07-31 11:29:29-01:00,118.0,630,232000,2020-07-31,ARIS_2020_07_31
2020-07-31,926,July 31,00:30,12:33:20,926/2772,1900-01-01 12:33:20,2020-07-31 12:33:20-01:00,3831.0,631,003000,2020-07-31,ARIS_2020_07_31
2020-07-31,1471,July 31,00:30,12:35:18,1471/2772,1900-01-01 12:35:18,2020-07-31 12:35:18-01:00,118.0,632,003000,2020-07-31,ARIS_2020_07_31
2020-07-31,1773,July 31,00:30,12:36:24,1773/2772,1900-01-01 12:36:24,2020-07-31 12:36:24-01:00,66.0,633,003000,2020-07-31,ARIS_2020_07_31
2020-07-31,1028,July 31,00:50,12:53:43,1028/2768,1900-01-01 12:53:43,2020-07-31 12:53:43-01:00,1039.0,634,005000,2020-07-31,ARIS_2020_07_31
2020-07-31,1147,July 31,00:50,12:54:08,1147/2768,1900-01-01 12:54:08,2020-07-31 12:54:08-01:00,25.0,635,005000,2020-07-31,ARIS_2020_07_31
2020-07-31,1234,July 31,00:50,12:54:27,1234/2768,1900-01-01 12:54:27,2020-07-31 12:54:27-01:00,19.0,635,005000,2020-07-31,ARIS_2020_07_31
2020-07-31,1579,July 31,00:50,12:55:41,1579/2768,1900-01-01 12:55:41,2020-07-31 12:55:41-01:00,74.0,636,005000,2020-07-31,ARIS_2020_07_31
2020-07-31,2164,July 31,00:50,12:57:49,2164/2768,1900-01-01 12:57:49,2020-07-31 12:57:49-01:00,128.0,637,005000,2020-07-31,ARIS_2020_07_31
2020-07-31,4,July 31,14:10,14:10:00,4/0000,1900-01-01 14:10:00,2020-07-31 14:10:00-01:00,4331.0,638,141000,2020-07-31,ARIS_2020_07_31
2020-07-31,3,July 31,22:30,22:30:00,3/0000,1900-01-01 22:30:00,2020-07-31 22:30:00-01:00,30000.0,639,223000,2020-07-31,ARIS_2020_07_31
2020-07-31,5,July 31,23:20,23:20:00,5/0000,1900-01-01 23:20:00,2020-07-31 23:20:00-01:00,3000.0,640,232000,2020-07-31,ARIS_2020_07_31
2020-08-01,86,August 1,01:00,01:00:19,86/2803,1900-01-01 01:00:19,2020-08-01 01:00:19-01:00,6019.0,641,010000,2020-08-01,ARIS_2020_08_01
2020-08-01,295,August 1,01:00,01:01:05,295/2803,1900-01-01 01:01:05,2020-08-01 01:01:05-01:00,46.0,642,010000,2020-08-01,ARIS_2020_08_01
2020-08-01,596,August 1,01:00,01:02:09,596/2803,1900-01-01 01:02:09,2020-08-01 01:02:09-01:00,64.0,643,010000,2020-08-01,ARIS_2020_08_01
2020-08-01,722,August 1,01:00,01:02:35,722/2803,1900-01-01 01:02:35,2020-08-01 01:02:35-01:00,26.0,644,010000,2020-08-01,ARIS_2020_08_01
2020-08-01,1174,August 1,01:00,01:04:12,1174/2803,1900-01-01 01:04:12,2020-08-01 01:04:12-01:00,97.0,645,010000,2020-08-01,ARIS_2020_08_01
2020-08-01,1276,August 1,01:00,01:04:33,1276/2803,1900-01-01 01:04:33,2020-08-01 01:04:33-01:00,21.0,646,010000,2020-08-01,ARIS_2020_08_01
2020-08-01,1322,August 1,01:00,01:04:42,1322/2803,1900-01-01 01:04:42,2020-08-01 01:04:42-01:00,9.0,646,010000,2020-08-01,ARIS_2020_08_01
2020-08-01,1508,August 1,01:00,01:05:23,1508/2803,1900-01-01 01:05:23,2020-08-01 01:05:23-01:00,41.0,647,010000,2020-08-01,ARIS_2020_08_01
2020-08-01,1652,August 1,01:00,01:05:53,1652/2803,1900-01-01 01:05:53,2020-08-01 01:05:53-01:00,30.0,648,010000,2020-08-01,ARIS_2020_08_01
2020-08-01,2074,August 1,01:00,01:07:25,2074/2803,1900-01-01 01:07:25,2020-08-01 01:07:25-01:00,92.0,649,010000,2020-08-01,ARIS_2020_08_01
2020-08-01,2179,August 1,01:00,01:07:47,2179/2803,1900-01-01 01:07:47,2020-08-01 01:07:47-01:00,22.0,650,010000,2020-08-01,ARIS_2020_08_01
2020-08-01,2651,August 1,01:00,01:09:28,2651/2803,1900-01-01 01:09:28,2020-08-01 01:09:28-01:00,101.0,651,010000,2020-08-01,ARIS_2020_08_01
2020-08-01,416,August 1,01:10,01:11:32,416/2806,1900-01-01 01:11:32,2020-08-01 01:11:32-01:00,124.0,652,011000,2020-08-01,ARIS_2020_08_01
2020-08-01,1199,August 1,01:10,01:14:17,1199/2806,1900-01-01 01:14:17,2020-08-01 01:14:17-01:00,165.0,653,011000,2020-08-01,ARIS_2020_08_01
2020-08-01,1311,August 1,01:10,01:14:42,1311/2806,1900-01-01 01:14:42,2020-08-01 01:14:42-01:00,25.0,654,011000,2020-08-01,ARIS_2020_08_01
2020-08-01,1760,August 1,01:10,01:16:17,1760/2806,1900-01-01 01:16:17,2020-08-01 01:16:17-01:00,95.0,655,011000,2020-08-01,ARIS_2020_08_01
2020-08-01,2491,August 1,01:10,01:18:52,2491/2806,1900-01-01 01:18:52,2020-08-01 01:18:52-01:00,155.0,656,011000,2020-08-01,ARIS_2020_08_01
2020-08-01,2546,August 1,01:10,01:19:05,2546/2806,1900-01-01 01:19:05,2020-08-01 01:19:05-01:00,13.0,656,011000,2020-08-01,ARIS_2020_08_01
2020-08-01,110,August 1,02:10,02:10:25,110/2803,1900-01-01 02:10:25,2020-08-01 02:10:25-01:00,3080.0,657,021000,2020-08-01,ARIS_2020_08_01
2020-08-01,1953,August 1,02:10,02:16:59,1953/2803,1900-01-01 02:16:59,2020-08-01 02:16:59-01:00,394.0,658,021000,2020-08-01,ARIS_2020_08_01
2020-08-01,1015,August 1,03:10,03:13:38,1015/2804,1900-01-01 03:13:38,2020-08-01 03:13:38-01:00,3399.0,659,031000,2020-08-01,ARIS_2020_08_01
2020-08-01,2314,August 1,03:10,03:18:15,2314/2804,1900-01-01 03:18:15,2020-08-01 03:18:15-01:00,277.0,660,031000,2020-08-01,ARIS_2020_08_01
2020-08-01,494,August 1,03:30,03:31:49,494/2806,1900-01-01 03:31:49,2020-08-01 03:31:49-01:00,814.0,661,033000,2020-08-01,ARIS_2020_08_01
2020-08-01,510,August 1,03:30,03:31:53,510/2806,1900-01-01 03:31:53,2020-08-01 03:31:53-01:00,4.0,661,033000,2020-08-01,ARIS_2020_08_01
2020-08-01,631,August 1,03:30,03:32:18,631/2806,1900-01-01 03:32:18,2020-08-01 03:32:18-01:00,25.0,662,033000,2020-08-01,ARIS_2020_08_01
2020-08-01,1646,August 1,03:30,03:35:55,1646/2806,1900-01-01 03:35:55,2020-08-01 03:35:55-01:00,217.0,663,033000,2020-08-01,ARIS_2020_08_01
2020-08-01,2237,August 1,03:30,03:38:00,2237/2806,1900-01-01 03:38:00,2020-08-01 03:38:00-01:00,125.0,664,033000,2020-08-01,ARIS_2020_08_01
2020-08-01,2652,August 1,03:30,03:39:27,2652/2806,1900-01-01 03:39:27,2020-08-01 03:39:27-01:00,87.0,665,033000,2020-08-01,ARIS_2020_08_01
2020-08-01,421,August 1,04:10,04:11:32,421/2793,1900-01-01 04:11:32,2020-08-01 04:11:32-01:00,1925.0,666,041000,2020-08-01,ARIS_2020_08_01
2020-08-01,519,August 1,04:10,04:11:52,519/2793,1900-01-01 04:11:52,2020-08-01 04:11:52-01:00,20.0,666,041000,2020-08-01,ARIS_2020_08_01
